LineId,Content,EventId,EventTemplate
887,081109 203534 156 INFO dfs.DataNode$DataXceiver: Receiving block blk_-5702477348781461354 src: /10.251.42.246:46201 dest: /10.251.42.246:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
888,081109 203534 157 INFO dfs.DataNode$DataXceiver: Receiving block blk_1279101103527882599 src: /10.251.122.38:46101 dest: /10.251.122.38:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
889,081109 203534 158 INFO dfs.DataNode$DataXceiver: Receiving block blk_3522654861930890662 src: /10.251.214.112:44972 dest: /10.251.214.112:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
890,081109 203534 163 INFO dfs.DataNode$DataXceiver: 10.251.31.5:50010 Served block blk_-1608999687919862906 to /10.251.91.229,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
891,081109 203534 166 INFO dfs.DataNode$DataXceiver: Receiving block blk_7956543127401791181 src: /10.251.195.70:54371 dest: /10.251.195.70:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
892,081109 203534 167 INFO dfs.DataNode$DataXceiver: 10.251.111.209:50010 Served block blk_-1608999687919862906 to /10.251.71.68,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
893,081109 203534 171 INFO dfs.DataNode$DataXceiver: 10.250.14.224:50010 Served block blk_-1608999687919862906 to /10.251.70.5,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
894,081109 203534 172 INFO dfs.DataNode$DataXceiver: Receiving block blk_4675103097330094461 src: /10.251.107.19:48968 dest: /10.251.107.19:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
895,081109 203534 173 INFO dfs.DataNode$DataXceiver: 10.250.10.6:50010 Served block blk_-1608999687919862906 to /10.251.109.236,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
896,081109 203534 173 INFO dfs.DataNode$DataXceiver: 10.250.14.224:50010 Served block blk_-1608999687919862906 to /10.251.70.112,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
897,081109 203534 173 INFO dfs.DataNode$DataXceiver: 10.251.215.16:50010 Served block blk_-1608999687919862906 to /10.251.37.240,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
898,081109 203534 174 INFO dfs.DataNode$DataXceiver: 10.250.14.224:50010 Served block blk_-1608999687919862906 to /10.251.109.209,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
899,081109 203534 174 INFO dfs.DataNode$DataXceiver: Receiving block blk_1912523661436659100 src: /10.250.10.6:47157 dest: /10.250.10.6:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
900,081109 203534 175 INFO dfs.DataNode$DataXceiver: 10.250.10.6:50010 Served block blk_-1608999687919862906 to /10.250.7.146,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
901,081109 203534 175 INFO dfs.DataNode$DataXceiver: 10.250.14.224:50010 Served block blk_-1608999687919862906 to /10.251.90.239,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
902,081109 203534 176 INFO dfs.DataNode$DataXceiver: Receiving block blk_-859147788836187186 src: /10.251.31.85:49777 dest: /10.251.31.85:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
903,081109 203534 176 INFO dfs.DataNode$DataXceiver: Receiving block blk_-859705208416062320 src: /10.250.14.224:35836 dest: /10.250.14.224:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
904,081109 203534 177 INFO dfs.DataNode$DataXceiver: Receiving block blk_-4667470578821022066 src: /10.251.43.21:59120 dest: /10.251.43.21:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
905,081109 203534 178 INFO dfs.DataNode$DataXceiver: 10.250.10.6:50010 Served block blk_-1608999687919862906 to /10.251.110.8,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
906,081109 203534 178 INFO dfs.DataNode$DataXceiver: Receiving block blk_-4770972463483766707 src: /10.251.194.213:51597 dest: /10.251.194.213:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
907,081109 203534 196 INFO dfs.DataNode$DataXceiver: 10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.70.37,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
908,081109 203534 197 INFO dfs.DataNode$DataXceiver: Receiving block blk_3363069898317139269 src: /10.251.39.179:60328 dest: /10.251.39.179:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
909,081109 203534 199 INFO dfs.DataNode$DataXceiver: 10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.199.245,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
910,081109 203534 200 INFO dfs.DataNode$DataXceiver: 10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.39.209,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
911,081109 203534 200 INFO dfs.DataNode$DataXceiver: Receiving block blk_8059760933250408909 src: /10.251.39.179:60332 dest: /10.251.39.179:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
912,081109 203534 201 INFO dfs.DataNode$DataXceiver: 10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.250.13.188,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
913,081109 203534 202 INFO dfs.DataNode$DataXceiver: 10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.110.8,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
914,081109 203534 212 INFO dfs.DataNode$DataXceiver: 10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.91.15,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
915,081109 203534 213 INFO dfs.DataNode$DataXceiver: 10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.250.7.32,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
916,081109 203534 214 INFO dfs.DataNode$DataXceiver: 10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.90.64,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
917,081109 203534 215 INFO dfs.DataNode$DataXceiver: 10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.250.7.146,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
918,081109 203534 217 INFO dfs.DataNode$DataXceiver: Receiving block blk_8573973636575611103 src: /10.250.11.100:37338 dest: /10.250.11.100:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
919,081109 203534 218 INFO dfs.DataNode$DataXceiver: Receiving block blk_-3758406899752824535 src: /10.250.11.100:37339 dest: /10.250.11.100:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
920,081109 203534 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000057_0/part-00057. blk_-2598897828182146855,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
921,081109 203534 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000087_0/part-00087. blk_-6931080266317198977,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
922,081109 203534 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000092_0/part-00092. blk_-2869299916035182755,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
923,081109 203534 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000205_0/part-00205. blk_-859705208416062320,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
924,081109 203534 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000246_0/part-00246. blk_-7518315834509097389,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
925,081109 203534 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000271_0/part-00271. blk_4386079411548040260,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
926,081109 203534 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000276_0/part-00276. blk_7427307448707327249,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
927,081109 203534 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000277_0/part-00277. blk_7352609810175565501,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
928,081109 203534 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000281_0/part-00281. blk_-8054782785917830420,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
929,081109 203534 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000287_0/part-00287. blk_1279101103527882599,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
930,081109 203534 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000299_0/part-00299. blk_-2973260837493784784,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
931,081109 203534 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000047_0/part-00047. blk_855704723224540977,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
932,081109 203534 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000101_0/part-00101. blk_2347008916727134499,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
933,081109 203534 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000179_0/part-00179. blk_8573973636575611103,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
934,081109 203534 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000269_0/part-00269. blk_3522654861930890662,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
935,081109 203534 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000083_0/part-00083. blk_3341600009111698611,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
936,081109 203534 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000110_0/part-00110. blk_3909865472571090536,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
937,081109 203534 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000272_0/part-00272. blk_2912732363095595893,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
938,081109 203534 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000274_0/part-00274. blk_3363069898317139269,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
939,081109 203534 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000294_0/part-00294. blk_202536106610432362,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
940,081109 203534 29 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000090_0/part-00090. blk_-4002888391906787542,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
941,081109 203534 30 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000078_0/part-00078. blk_-6586753944835843334,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
942,081109 203534 30 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000082_0/part-00082. blk_-4667470578821022066,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
943,081109 203534 30 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000288_0/part-00288. blk_9210346052555304090,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
944,081109 203534 31 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000072_0/part-00072. blk_3972287319691001044,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
945,081109 203534 31 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000089_0/part-00089. blk_1448813076571847187,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
946,081109 203534 31 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000093_0/part-00093. blk_966870748231287658,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
947,081109 203534 31 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000256_0/part-00256. blk_4675103097330094461,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
948,081109 203534 32 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000028_0/part-00028. blk_-9166492953238830125,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
949,081109 203534 32 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000278_0/part-00278. blk_-3758406899752824535,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
950,081109 203534 32 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000279_0/part-00279. blk_-4673142718163027981,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
951,081109 203534 33 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000041_0/part-00041. blk_-8091841062813936618,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
952,081109 203534 33 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000074_0/part-00074. blk_-7851573941192785283,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
953,081109 203534 33 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000075_0/part-00075. blk_-5114249203202400596,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
954,081109 203534 33 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000167_0/part-00167. blk_8059760933250408909,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
955,081109 203534 33 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000266_0/part-00266. blk_5491460290951785997,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
956,081109 203534 33 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000275_0/part-00275. blk_5488900529276086615,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
957,081109 203534 33 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000301_0/part-00301. blk_-4430564173662960642,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
958,081109 203534 34 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000051_0/part-00051. blk_1404945464756167309,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
959,081109 203534 34 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000085_0/part-00085. blk_-4770972463483766707,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
960,081109 203534 34 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000268_0/part-00268. blk_1912523661436659100,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
961,081109 203534 34 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000283_0/part-00283. blk_-6879190567969332918,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
962,081109 203534 34 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000304_0/part-00304. blk_-4393655256228529026,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
963,081109 203534 35 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000036_0/part-00036. blk_-859147788836187186,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
964,081109 203534 35 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000053_0/part-00053. blk_-4190491243436026170,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
965,081109 203534 35 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000103_0/part-00103. blk_1640563687655694592,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
